subgroup,month,coef,stderr,pval,pretrend_ok
other_wage,2,-0.06608465362076146,0.050221735667500204,0.18822183506058066,False
other_wage,3,-0.11911772584132219,0.041402947681065116,0.0040143118251844455,False
other_wage,4,-0.1190191984307798,0.04632999734952238,0.010200875176081016,False
other_wage,5,-0.10960597622615047,0.05445658422709493,0.04414386214040161,False
other_wage,6,0.0,0.0,1.0,False
other_wage,7,-0.008397517993032132,0.04242432290754465,0.8430911314907176,False
other_wage,8,-0.030210663624832053,0.03632753205362833,0.4056240691016382,False
